0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility,label
0.4465254247188568,0.44241219758987427,0.44081345200538635,0.439297616481781,0.4474405348300934,0.44894352555274963,0.4502820074558258,0.4346216320991516,0.45213979482650757,0.44407549500465393,0.44934481382369995,0.4277993142604828,0.4566813111305237,0.4439717233181,0.4841986298561096,0.4723967909812927,0.5180478096008301,0.47293978929519653,0.5250312685966492,0.4778107702732086,0.5215039253234863,0.4782913327217102,0.5210172533988953,0.43620628118515015,0.4630402624607086,0.44229716062545776,0.4526909291744232,0.4029484689235687,0.40222683548927307,0.3976461887359619,0.4017835557460785,0.3989802896976471,0.38030144572257996,0.24579614400863647,0.24712160229682922,0.24897068738937378,0.2507198452949524,0.2412010133266449,0.23943832516670227,0.23755258321762085,0.24650560319423676,0.2308957576751709,0.24465882778167725,0.23952437937259674,0.24459785223007202,0.18698818981647491,0.1925930380821228,0.07926520705223083,0.2439843863248825,0.039318621158599854,0.2576892673969269,0.03710811957716942,0.26203614473342896,0.033942654728889465,0.2561163604259491,0.03523799404501915,0.12799403071403503,0.10049867630004883,0.39698487520217896,0.3514125943183899,0.6437247395515442,0.6268691420555115,0.6395294070243835,0.6432926654815674,0.6887159943580627,0.6542386412620544,0.2986922264099121,0.3076561987400055,0.3074696362018585,0.30743417143821716,0.31287509202957153,0.3128925859928131,0.3126527667045593,0.31118857860565186,0.3384140729904175,0.29846271872520447,0.30505889654159546,0.18335801362991333,0.30162668228149414,0.06213762238621712,0.1725064218044281,0.006627405993640423,0.035466790199279785,-0.012453030794858932,0.01927187666296959,0.009576319716870785,0.009974068030714989,0.015742124989628792,0.027892839163541794,-0.04313405603170395,0.04198775440454483,0.05440856143832207,0.11942742019891739,0.07422176003456116,-0.0025511549320071936,0.07623551040887833,-0.016037486493587494,0.03566257283091545,-0.07706928253173828,0.9915667176246643,0.9833282232284546,0.9843645691871643,0.9800334572792053,0.9865514039993286,0.9888002872467041,0.9856554269790649,0.9742966294288635,0.9716874361038208,0.9675764441490173,0.9632152318954468,0.991414487361908,0.9976373910903931,0.17351415753364563,0.016444280743598938,0.19246652722358704,0.015686139464378357,0.3305133879184723,0.04686659201979637,0.34310322999954224,0.051730260252952576,0.33843961358070374,0.061888933181762695,0.9993723034858704,0.9997656941413879,0.7013025283813477,0.90556800365448,0.8448513746261597,0.9002654552459717,0.7975970506668091,0.9597947597503662,0.6899333000183105,0.9099811911582947,squat
0.4481373727321625,0.4426012933254242,0.4413183629512787,0.44017666578292847,0.44717708230018616,0.4482281804084778,0.44898954033851624,0.43588995933532715,0.4498055577278137,0.4456901550292969,0.44774705171585083,0.42798155546188354,0.439042329788208,0.4316384792327881,0.43352633714675903,0.4346689283847809,0.4323224127292633,0.43722397089004517,0.4288402199745178,0.43396177887916565,0.4324740469455719,0.43166041374206543,0.432255357503891,0.4501851201057434,0.4566708207130432,0.4485336244106293,0.43167614936828613,0.40320438146591187,0.4014490246772766,0.40126538276672363,0.391759991645813,0.3975479006767273,0.38348525762557983,0.3336332142353058,0.32174152135849,0.3235522210597992,0.3251974880695343,0.3190542161464691,0.31877902150154114,0.3185817301273346,0.33104121685028076,0.32320261001586914,0.3345635235309601,0.309791624546051,0.35165664553642273,0.2970115840435028,0.4208652377128601,0.248042494058609,0.48296526074409485,0.2799695134162903,0.5028260946273804,0.28523433208465576,0.5027240514755249,0.29525279998779297,0.4965199828147888,0.3007056415081024,0.118475042283535,0.10292147845029831,0.384421706199646,0.3531261682510376,0.6451249122619629,0.6300607919692993,0.6612823009490967,0.6346950531005859,0.7051207423210144,0.694435179233551,0.14561426639556885,0.13378986716270447,0.13372716307640076,0.13361482322216034,0.15200985968112946,0.1520489603281021,0.15194793045520782,0.09574026614427567,0.18246136605739594,0.13423891365528107,0.15834768116474152,0.007848290726542473,0.2165663242340088,-0.026292627677321434,0.20870526134967804,0.041832856833934784,0.1884974241256714,0.029860660433769226,0.19947075843811035,0.051422517746686935,0.19062015414237976,0.05149265006184578,0.18343594670295715,-0.052298594266176224,0.05152416229248047,0.03946675360202789,0.14656288921833038,0.1421843022108078,0.24483954906463623,0.15463614463806152,0.2524959444999695,0.0937609151005745,0.18860706686973572,0.9881341457366943,0.978531002998352,0.9806541800498962,0.9751478433609009,0.981215238571167,0.9836068749427795,0.9789537787437439,0.9726715683937073,0.9680637717247009,0.9634578227996826,0.9585322141647339,0.9921907782554626,0.9975617527961731,0.20600970089435577,0.017328785732388496,0.22028763592243195,0.014908240176737309,0.33883941173553467,0.0432703010737896,0.3523520231246948,0.047646414488554,0.343048632144928,0.05721662938594818,0.9994246363639832,0.9997793436050415,0.704498827457428,0.8572409749031067,0.8418165445327759,0.8674360513687134,0.7984008193016052,0.9237247109413147,0.6972051858901978,0.8667898774147034,squat
0.44649165868759155,0.4425922930240631,0.4413427710533142,0.44028782844543457,0.44645795226097107,0.44709426164627075,0.4474712312221527,0.43677178025245667,0.44814109802246094,0.4446354806423187,0.4455951750278473,0.43148842453956604,0.43698105216026306,0.4278092384338379,0.4176839292049408,0.4189944863319397,0.3972660005092621,0.4165066182613373,0.38686850666999817,0.41337910294532776,0.3933084309101105,0.4114128649234772,0.39567649364471436,0.46109142899513245,0.45262542366981506,0.46326392889022827,0.42479196190834045,0.40385502576828003,0.4010984003543854,0.4054487645626068,0.3899807631969452,0.3975372612476349,0.3750479817390442,0.31210872530937195,0.31682491302490234,0.3193763792514801,0.3217473030090332,0.3126336336135864,0.3120590150356293,0.31156399846076965,0.3316180408000946,0.31716665625572205,0.3145284950733185,0.30539780855178833,0.36221402883529663,0.30502888560295105,0.45241406559944153,0.35122400522232056,0.5827764272689819,0.46467623114585876,0.5793561339378357,0.4850880205631256,0.5781189203262329,0.49223971366882324,0.5689296722412109,0.4918355643749237,0.1152021586894989,0.10235651582479477,0.37503665685653687,0.35275501012802124,0.6468287110328674,0.6315168738365173,0.6647258996963501,0.6310088038444519,0.7355246543884277,0.6689714789390564,-0.06740572303533554,-0.08410635590553284,-0.08410323411226273,-0.08418431878089905,-0.07157184183597565,-0.0714741200208664,-0.07140748202800751,-0.1024429202079773,-0.0424288734793663,-0.06499295681715012,-0.04882869869470596,-0.11114715039730072,0.04017411544919014,-0.09156771004199982,0.028739670291543007,-0.04808689281344414,-0.0469442643225193,-0.06876235455274582,-0.06306543201208115,-0.06318937242031097,-0.06680886447429657,-0.04528387635946274,-0.05215902999043465,-0.05179179832339287,0.051239412277936935,0.023359959945082664,0.15388748049736023,0.16095587611198425,0.2977389395236969,0.1755121648311615,0.3098028898239136,0.09385723620653152,0.23206710815429688,0.9881685376167297,0.9795218110084534,0.9817166328430176,0.9763917326927185,0.981783390045166,0.9839798212051392,0.979142963886261,0.9748417139053345,0.969747006893158,0.9654155969619751,0.959811270236969,0.9927866458892822,0.9966303110122681,0.22444438934326172,0.01901944912970066,0.23345071077346802,0.01609785668551922,0.3435126841068268,0.04300042614340782,0.35746026039123535,0.046809591352939606,0.34692293405532837,0.05608271807432175,0.9994586110115051,0.9997758269309998,0.701894998550415,0.8021427989006042,0.8359012007713318,0.8379016518592834,0.792839765548706,0.8867931962013245,0.7015132904052734,0.8354796767234802,squat
0.5582357048988342,0.5515300035476685,0.5525733828544617,0.5535107851028442,0.5512545108795166,0.5430297255516052,0.5397628545761108,0.5391881465911865,0.5226596593856812,0.5508943200111389,0.5490182638168335,0.5212920308113098,0.4883095622062683,0.4654383063316345,0.4539489150047302,0.4432399272918701,0.4063956141471863,0.437495619058609,0.3923686444759369,0.44184985756874084,0.40719008445739746,0.4408949017524719,0.40768250823020935,0.45052409172058105,0.42515745759010315,0.4954449534416199,0.458376944065094,0.45995983481407166,0.4037632346153259,0.45485004782676697,0.3645630180835724,0.45749932527542114,0.3998899459838867,-0.004172608256340027,0.0021616965532302856,-0.0009799301624298096,-0.004032954573631287,-0.00853930413722992,0.021422162652015686,0.02656233310699463,0.004750743508338928,0.0503726601600647,0.019843220710754395,0.022030502557754517,0.024153023958206177,0.19038952887058258,0.1639934778213501,0.3960796892642975,0.26253384351730347,0.6434941291809082,0.2720552384853363,0.7073360681533813,0.2928815186023712,0.71958988904953,0.2926390469074249,0.6883382797241211,0.17331263422966003,0.23630958795547485,0.3661555051803589,0.44240859150886536,0.4281599819660187,0.6620626449584961,0.4236043691635132,0.6611727476119995,0.4908997714519501,0.8062357306480408,-0.6028081178665161,-0.5979264378547668,-0.5980517268180847,-0.5983920097351074,-0.6045606136322021,-0.6045773029327393,-0.6046769022941589,-0.5056429505348206,-0.5343906879425049,-0.5607127547264099,-0.5697917938232422,-0.3151642978191376,-0.46557921171188354,-0.1917511224746704,-0.49855679273605347,-0.15263357758522034,-0.527669370174408,-0.13487955927848816,-0.5675176978111267,-0.1720997393131256,-0.5691260695457458,-0.16222941875457764,-0.5322046875953674,0.07443418353796005,-0.07391650974750519,0.01548445038497448,-0.241231769323349,0.29138535261154175,-0.1459655612707138,0.31998953223228455,-0.1341075897216797,0.3069527745246887,-0.20989951491355896,0.9866843819618225,0.9784892797470093,0.9796271920204163,0.9762496948242188,0.9816707372665405,0.983620822429657,0.9798606038093567,0.9745742082595825,0.9704519510269165,0.9679823517799377,0.9632354974746704,0.9933606386184692,0.9969534873962402,0.2169787734746933,0.11532772332429886,0.22347456216812134,0.11208318918943405,0.3291321098804474,0.136151984333992,0.343100368976593,0.1394476741552353,0.3332291543483734,0.14664745330810547,0.999464213848114,0.9997881054878235,0.6743561625480652,0.8173421025276184,0.771607518196106,0.8500896096229553,0.7408790588378906,0.8885305523872375,0.6631086468696594,0.8459228873252869,squat
0.5583440065383911,0.5512503981590271,0.5516977310180664,0.5518372654914856,0.5509251952171326,0.5448298454284668,0.5426443815231323,0.536095380783081,0.5276471972465515,0.5508031845092773,0.5498939752578735,0.5142351388931274,0.49741894006729126,0.45806875824928284,0.4538578987121582,0.43947893381118774,0.4059380888938904,0.4363693296909332,0.3921758532524109,0.440510094165802,0.40546974539756775,0.4378276467323303,0.407599538564682,0.44715747237205505,0.42792949080467224,0.4838217794895172,0.4584197998046875,0.44995149970054626,0.38907167315483093,0.4400032162666321,0.3642115890979767,0.45814603567123413,0.39849403500556946,-0.006522979121655226,-0.0011666712816804647,-0.005253595300018787,-0.009300828911364079,0.004461150616407394,0.021266799420118332,0.026568859815597534,-0.0005009048036299646,0.05246877297759056,0.014721632935106754,0.020198019221425056,0.019871803000569344,0.198162242770195,0.19491784274578094,0.4045586884021759,0.3646279573440552,0.652212381362915,0.39229822158813477,0.7170649170875549,0.42185133695602417,0.733597993850708,0.41457104682922363,0.7065948247909546,0.1668420433998108,0.24396945536136627,0.3542022407054901,0.4412507712841034,0.4798421561717987,0.614963948726654,0.49114367365837097,0.6149777173995972,0.5637848973274231,0.7242134213447571,-0.4821852743625641,-0.4845847487449646,-0.48470091819763184,-0.4849918782711029,-0.48825603723526,-0.4882039427757263,-0.4882683753967285,-0.43587011098861694,-0.45391741394996643,-0.4573100507259369,-0.46293044090270996,-0.28747424483299255,-0.40968894958496094,-0.2162291258573532,-0.44519171118736267,-0.21431100368499756,-0.4512511193752289,-0.19816727936267853,-0.4825487732887268,-0.23562917113304138,-0.47941845655441284,-0.22506503760814667,-0.45437750220298767,0.06976509094238281,-0.06951352208852768,0.014410188421607018,-0.13373950123786926,0.13538309931755066,-0.04008633270859718,0.14767733216285706,-0.027338679879903793,0.12027214467525482,-0.06840754300355911,0.9863243103027344,0.9786735773086548,0.9793989062309265,0.9771658182144165,0.9816498756408691,0.9833785891532898,0.9802755117416382,0.9756198525428772,0.9714469909667969,0.970548152923584,0.9662637710571289,0.9939916729927063,0.9972424507141113,0.22106802463531494,0.1994074285030365,0.22922907769680023,0.19533585011959076,0.3321816921234131,0.21677632629871368,0.3468693494796753,0.21929477155208588,0.33764392137527466,0.22415585815906525,0.9995065927505493,0.9997997879981995,0.6388566493988037,0.8219557404518127,0.7259341478347778,0.8551537394523621,0.7157289981842041,0.8816031217575073,0.6438284516334534,0.8463992476463318,squat
0.5588778853416443,0.5512641668319702,0.5516888499259949,0.5517860651016235,0.5508211851119995,0.5458477735519409,0.5438498258590698,0.5357333421707153,0.5288596749305725,0.5508919954299927,0.5512381792068481,0.511551558971405,0.497863233089447,0.45332208275794983,0.4532112181186676,0.4358123242855072,0.4057338833808899,0.4347720742225647,0.39212629199028015,0.43847423791885376,0.4050181806087494,0.43481335043907166,0.4074989855289459,0.44608601927757263,0.4281994700431824,0.4829258322715759,0.45646601915359497,0.4511670172214508,0.3867953419685364,0.44122686982154846,0.3641495704650879,0.47264742851257324,0.40480032563209534,-0.009547253139317036,-0.001960888272151351,-0.006235502660274506,-0.01045061182230711,0.010222849436104298,0.02126123569905758,0.026629209518432617,-0.0018731203163042665,0.05343826487660408,0.010182967409491539,0.017751188948750496,0.019590212032198906,0.1758480966091156,0.21120472252368927,0.4088660478591919,0.3877636790275574,0.6553617119789124,0.41566002368927,0.7207719683647156,0.4447866976261139,0.7361564636230469,0.4374338388442993,0.712097704410553,0.16279791295528412,0.24644877016544342,0.3451242744922638,0.4362601935863495,0.4668962359428406,0.5948444604873657,0.4714139699935913,0.5967216491699219,0.5418296456336975,0.694375216960907,-0.49978628754615784,-0.4998542368412018,-0.4999821186065674,-0.5003079771995544,-0.5041728615760803,-0.5041314959526062,-0.5042329430580139,-0.4399194121360779,-0.46005409955978394,-0.47060251235961914,-0.4769119620323181,-0.28758689761161804,-0.40586161613464355,-0.21839651465415955,-0.4278791546821594,-0.21384982764720917,-0.429311603307724,-0.19963155686855316,-0.4608827233314514,-0.2364908903837204,-0.4605085849761963,-0.22470152378082275,-0.4332752227783203,0.06884738057851791,-0.06864228844642639,0.08634131401777267,-0.09354221075773239,0.24511201679706573,0.06504647433757782,0.2541685998439789,0.0841052383184433,0.25687241554260254,0.05250287055969238,0.9850049614906311,0.97801673412323,0.9781869649887085,0.9774108529090881,0.9809245467185974,0.9823819994926453,0.9800782203674316,0.9758277535438538,0.9716218113899231,0.972592294216156,0.9687895178794861,0.994543731212616,0.9974963068962097,0.22289735078811646,0.2717228829860687,0.23166684806346893,0.2670612931251526,0.33259764313697815,0.28631332516670227,0.3486841022968292,0.28831419348716736,0.3404993712902069,0.2906285226345062,0.9995389580726624,0.999810516834259,0.6016932129859924,0.824262797832489,0.671568751335144,0.854775607585907,0.6742038726806641,0.868979811668396,0.6063165068626404,0.8386736512184143,squat
0.5605227947235107,0.551294207572937,0.5517104268074036,0.5518019795417786,0.5503787994384766,0.5458768010139465,0.5437726378440857,0.5358155369758606,0.5285301804542542,0.5529322624206543,0.5529440641403198,0.5113754868507385,0.4979647994041443,0.45350733399391174,0.45271986722946167,0.43613114953041077,0.4057343602180481,0.4339151978492737,0.3921588957309723,0.4380994737148285,0.40465688705444336,0.4350590705871582,0.4075052738189697,0.4444715976715088,0.427903413772583,0.4824959337711334,0.45353516936302185,0.45144280791282654,0.38356998562812805,0.4421622157096863,0.36194777488708496,0.4702240526676178,0.4048134684562683,-0.014838225208222866,-0.013581601902842522,-0.017823291942477226,-0.021946130320429802,0.008351979777216911,0.010864700190722942,0.01690569892525673,-0.012436549179255962,0.046386219561100006,0.0015119848540052772,0.010193580761551857,0.005999833345413208,0.1699773073196411,0.17061792314052582,0.41095641255378723,0.30561745166778564,0.655954897403717,0.3240083158016205,0.7218804359436035,0.35235512256622314,0.738375186920166,0.3510383367538452,0.7129900455474854,0.16013826429843903,0.24461500346660614,0.3463970422744751,0.43624112010002136,0.4683939218521118,0.6089519262313843,0.4756007194519043,0.6117387413978577,0.5421612858772278,0.7138527035713196,-0.5649861097335815,-0.557291567325592,-0.5574132204055786,-0.5577282309532166,-0.554967999458313,-0.554858922958374,-0.5548774003982544,-0.4640079140663147,-0.4824168086051941,-0.5256515145301819,-0.5226625204086304,-0.29172074794769287,-0.4198018014431,-0.21099849045276642,-0.449859082698822,-0.1741800457239151,-0.46377068758010864,-0.1500270664691925,-0.5000775456428528,-0.18505828082561493,-0.5004090666770935,-0.18209350109100342,-0.46832937002182007,0.06484843790531158,-0.06458073109388351,0.03821408376097679,-0.13611671328544617,0.2372206747531891,0.011067082174122334,0.25695234537124634,0.028470713645219803,0.24652764201164246,-0.013733498752117157,0.9856485724449158,0.9793751835823059,0.979290246963501,0.9789395928382874,0.9821995496749878,0.9834812879562378,0.9815691113471985,0.9775301218032837,0.9736547470092773,0.9748203754425049,0.971455991268158,0.9949941635131836,0.9977219104766846,0.21818117797374725,0.34204021096229553,0.22261708974838257,0.3370709717273712,0.3199063837528229,0.3543657660484314,0.3359578549861908,0.35590675473213196,0.3285622000694275,0.3565499782562256,0.9995498061180115,0.9998118281364441,0.573719322681427,0.8310567736625671,0.6235145926475525,0.8611347675323486,0.6370180249214172,0.8670845627784729,0.5777768492698669,0.8422250151634216,squat
0.5601778030395508,0.550726592540741,0.5508967638015747,0.5508105158805847,0.5500030517578125,0.546150803565979,0.5443927049636841,0.5353685617446899,0.5308195352554321,0.5528891682624817,0.5528406500816345,0.5091551542282104,0.4983693063259125,0.4461023211479187,0.4518810212612152,0.42395085096359253,0.40614232420921326,0.42575979232788086,0.3928069472312927,0.42560648918151855,0.40484118461608887,0.42038074135780334,0.40770721435546875,0.44506019353866577,0.4288066029548645,0.4777608811855316,0.4554210603237152,0.4454909861087799,0.3861294388771057,0.437236487865448,0.3666000962257385,0.45681309700012207,0.4044857919216156,-0.014471232891082764,-0.012232673354446888,-0.016331182792782784,-0.02031661756336689,0.008844255469739437,0.011601949110627174,0.01752570830285549,-0.011650726199150085,0.047700606286525726,0.0011651265667751431,0.01044031884521246,0.027539240196347237,0.16395138204097748,0.24390703439712524,0.41142576932907104,0.47678226232528687,0.6557887196540833,0.5215190649032593,0.7213199138641357,0.550046980381012,0.7385303974151611,0.5348324179649353,0.7110936641693115,0.15897847712039948,0.2376684993505478,0.357527494430542,0.43676134943962097,0.4763554334640503,0.6149418950080872,0.4813610017299652,0.6152374744415283,0.5570671558380127,0.7557238340377808,-0.49886608123779297,-0.5016038417816162,-0.5017247200012207,-0.5020837187767029,-0.5024619102478027,-0.5024077296257019,-0.5024693608283997,-0.45219945907592773,-0.4610000550746918,-0.47444549202919006,-0.47631946206092834,-0.29519104957580566,-0.40926629304885864,-0.24540619552135468,-0.4254611134529114,-0.26328110694885254,-0.4289398193359375,-0.2617093026638031,-0.46461525559425354,-0.30235251784324646,-0.46965664625167847,-0.27779093384742737,-0.4355805814266205,0.0649411752820015,-0.0646887868642807,-0.01128822285681963,-0.1389925181865692,0.19295333325862885,-0.031245511025190353,0.2135612517595291,-0.014617035165429115,0.17631040513515472,-0.07053430378437042,0.985433042049408,0.9797533750534058,0.9794468879699707,0.9798265695571899,0.9819126129150391,0.9828715324401855,0.9814442992210388,0.9784698486328125,0.9740835428237915,0.9769314527511597,0.9738529920578003,0.9954618215560913,0.9979079365730286,0.23570860922336578,0.3933418393135071,0.24730174243450165,0.38854101300239563,0.34044837951660156,0.4043347239494324,0.35783523321151733,0.4057820439338684,0.35186606645584106,0.40406420826911926,0.9995849132537842,0.9998242855072021,0.5536860823631287,0.8349045515060425,0.5932209491729736,0.8664063811302185,0.6219151020050049,0.8627088069915771,0.554779052734375,0.8419320583343506,squat
0.563571035861969,0.5540889501571655,0.5526911020278931,0.5520818829536438,0.5500651001930237,0.5466456413269043,0.5446516275405884,0.5364644527435303,0.5304900407791138,0.5552987456321716,0.555656373500824,0.5090240240097046,0.4995209276676178,0.4451342225074768,0.45172762870788574,0.4250779151916504,0.40869706869125366,0.42445915937423706,0.39523905515670776,0.4263320565223694,0.4069918692111969,0.42288142442703247,0.41037043929100037,0.4440282881259918,0.4260842800140381,0.4828909933567047,0.4572823643684387,0.4517432749271393,0.38757649064064026,0.44427257776260376,0.3668839633464813,0.4610406756401062,0.41133370995521545,-0.024450350552797318,-0.041781798005104065,-0.04193767532706261,-0.036271870136260986,-0.009887797757983208,-0.007312203757464886,-0.0010364905465394258,-0.0211904589086771,0.03305649384856224,-0.003445341484621167,0.005877223797142506,0.014971906319260597,0.16019375622272491,0.21693214774131775,0.4108981788158417,0.391526997089386,0.649497926235199,0.41963860392570496,0.7167246341705322,0.4405601918697357,0.7382091879844666,0.43608638644218445,0.7012555599212646,0.15687863528728485,0.2368721067905426,0.33842480182647705,0.4367930591106415,0.40976014733314514,0.616205096244812,0.4099378287792206,0.6244242191314697,0.46744799613952637,0.7479792833328247,-0.5292199850082397,-0.5197403430938721,-0.5197884440422058,-0.5200918912887573,-0.5148740410804749,-0.5148359537124634,-0.5147415995597839,-0.4569496512413025,-0.47557392716407776,-0.4990662932395935,-0.49758750200271606,-0.29646509885787964,-0.4171641767024994,-0.22454731166362762,-0.44055742025375366,-0.1784287691116333,-0.45394840836524963,-0.15806294977664948,-0.4905763268470764,-0.1942380666732788,-0.49301162362098694,-0.18797430396080017,-0.4594971537590027,0.06805650889873505,-0.06771336495876312,0.06362757086753845,-0.19274866580963135,0.3135521709918976,-0.06709770858287811,0.33917325735092163,-0.05068070814013481,0.33428820967674255,-0.09728802740573883,0.9863701462745667,0.9813636541366577,0.980971097946167,0.9815223813056946,0.9833695292472839,0.9841924905776978,0.9830098152160645,0.9802709221839905,0.9761742353439331,0.9790464639663696,0.9762953519821167,0.9958442449569702,0.9980977177619934,0.2343837469816208,0.44791388511657715,0.23539799451828003,0.4431504011154175,0.32373905181884766,0.45760607719421387,0.3408219516277313,0.45874106884002686,0.3365825116634369,0.4547250270843506,0.9995949268341064,0.9998331665992737,0.5399672389030457,0.8456766605377197,0.5584602952003479,0.8753362894058228,0.5908395648002625,0.8652212023735046,0.5339324474334717,0.8505171537399292,squat
0.5579863786697388,0.5457286238670349,0.5464397668838501,0.5472657084465027,0.5413470268249512,0.5390591025352478,0.5369364619255066,0.5360428094863892,0.5274711847305298,0.5527631044387817,0.5504507422447205,0.5095778703689575,0.5000630617141724,0.4443252980709076,0.45414024591445923,0.42153578996658325,0.4142257571220398,0.4220392107963562,0.4034879207611084,0.42249029874801636,0.4126930832862854,0.41926899552345276,0.41594332456588745,0.4442504048347473,0.42453479766845703,0.4942270815372467,0.4563884139060974,0.4638460576534271,0.38895031809806824,0.45862945914268494,0.37257328629493713,0.46737799048423767,0.41097140312194824,-0.032452136278152466,-0.041480761021375656,-0.04272003099322319,-0.04195833206176758,-0.021877901628613472,-0.018649538978934288,-0.013125441037118435,-0.02341873198747635,0.02120608650147915,-0.005836436524987221,0.0008721065823920071,0.01781296916306019,0.14277195930480957,0.2237740457057953,0.41120368242263794,0.3932739198207855,0.6300097703933716,0.4219490885734558,0.6784003973007202,0.4427812397480011,0.6997772455215454,0.4347529411315918,0.6489812135696411,0.15695089101791382,0.23339396715164185,0.33408719301223755,0.43682578206062317,0.3756735622882843,0.6190471053123474,0.3699282705783844,0.6322434544563293,0.4330264627933502,0.7747682929039001,-0.5948872566223145,-0.5938169956207275,-0.5938868522644043,-0.5942286252975464,-0.5928149819374084,-0.5928223133087158,-0.5928905606269836,-0.5122097730636597,-0.515403151512146,-0.5562983751296997,-0.5565229058265686,-0.3328651785850525,-0.4180789887905121,-0.23371534049510956,-0.41977620124816895,-0.1825566440820694,-0.41741466522216797,-0.16631387174129486,-0.45053014159202576,-0.20342496037483215,-0.4543648362159729,-0.19245553016662598,-0.4226139485836029,0.06864400953054428,-0.06840703636407852,0.1354682445526123,-0.13791456818580627,0.433281272649765,0.06325320899486542,0.4651811718940735,0.08624940365552902,0.4686422348022461,0.04106373339891434,0.9873924255371094,0.9829516410827637,0.982528030872345,0.9831529259681702,0.984755277633667,0.9854366779327393,0.9844386577606201,0.9820215106010437,0.978153645992279,0.9810457229614258,0.9785706400871277,0.9962248802185059,0.9982728958129883,0.23983623087406158,0.4788506031036377,0.24027977883815765,0.4741023778915405,0.32799258828163147,0.489176481962204,0.3463391661643982,0.49089816212654114,0.3423178195953369,0.4816974997520447,0.9996160268783569,0.999845027923584,0.5294081568717957,0.8553645014762878,0.5327058434486389,0.8825601935386658,0.5701078176498413,0.8652242422103882,0.5148719549179077,0.8555171489715576,squat
